img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
1a5371f2-de9b-4742-b325-b90d6907d64d.jpeg,1160,2576,312,856,737,1176,culex
1c1af6c4-6bed-48c6-8dbd-7aa255b2e306.jpeg,768,1024,332,380,408,492,culex
2577d94a-862f-4b88-9355-0d68b9fce8cd.jpeg,2448,3264,978,1849,1444,2142,albopictus
1e66fcd1-5b19-4d0d-a9fa-bb9ed0eb5c9d.jpeg,572,588,96,64,509,532,culex
3291da15-4b65-4940-a1b7-c69b2606d268.jpeg,1200,1600,360,1010,658,1316,culex
30f80d4e-f1d9-4971-8b49-d16ff9f820ee.jpeg,1024,1820,553,820,681,964,culex
3a7456a6-d2a7-4f7e-ae0b-6a76d3a767e3.jpeg,768,1024,142,288,464,764,culex
0412d4a9-690a-4d66-8a24-d022000ac277.jpeg,1024,1365,605,610,719,750,culex
27174e0f-cf3c-4aaf-9a81-e19f23fc3ed8.jpeg,3024,4032,1665,1224,2166,1959,japonicus/koreicus
04fdbabb-88f8-49a2-a5c4-88c903406b09.jpeg,1024,1365,324,527,572,771,culex
249bd6a0-b525-4c7c-a70a-08f3cb4ed78a.jpeg,1374,1339,522,468,865,823,albopictus
5441fc6b-9f1d-4db8-a051-ea811caa67b0.jpeg,951,569,339,121,570,452,albopictus
389c47c4-ee73-45ca-858a-bf5c9085f8b7.jpeg,3840,5120,1585,2100,2972,3332,culex
3dfaa795-c7c7-4b26-a12b-5cfd99c8410e.jpeg,3024,4032,1286,1213,2456,2018,culiseta
0c5ebae7-d9e6-4fad-b223-af16cb27ee62.jpeg,4224,3168,1731,698,3544,2307,albopictus
0904a9dc-8c07-403e-92ed-ad5e1af2394f.jpeg,1080,2400,162,609,893,1556,culex
06dc3a2c-cabd-4100-8fcf-8a483aae439a.jpeg,2268,4032,978,1960,1323,2339,culex
2f84fa53-5264-4722-9484-eeb8d64841d5.jpeg,768,1024,351,482,465,587,culex
270586f4-0a33-44f1-8391-724537910d75.jpeg,1264,1157,463,393,898,839,culex
50c86122-b069-41ad-8d1f-58c82773fabf.jpeg,857,886,252,380,640,803,albopictus
169af393-85b8-47bc-bd11-504ce2d3527a.jpeg,3024,4032,964,1960,1712,2538,albopictus
1d6faaa7-7ea3-49c5-9111-2f57524e54a2.jpeg,1024,2106,382,876,595,1168,culex
4e63d8b6-758b-4349-bead-8c21e240d51a.jpeg,3456,4608,1279,2008,2001,2519,culex
11763f05-d732-4ac3-af81-444c42c79bf1.jpeg,1365,1024,653,225,1207,934,culex
08464bda-d28f-4902-be9c-57d5a26774a7.jpeg,3096,4128,608,1957,2488,3619,albopictus
2abc3bd8-5a1e-4537-aaad-37d8bfabe9ec.jpeg,3024,4032,1272,1627,1871,2224,culex
1959b7e8-44dc-4ba4-ac25-ea1daa565102.jpeg,3024,4032,116,419,2500,3473,albopictus
32396dfc-1734-415d-913e-69afb3bfd998.jpeg,3096,4128,1357,1408,2634,2442,culex
27a375a7-e809-4587-93f9-68e9762b8509.jpeg,656,875,191,361,577,829,culiseta
0f4e65f9-639e-4d65-b62c-4f50e29b2889.jpeg,1024,1820,225,886,489,1111,albopictus
3264e9f5-ae0f-42c1-977b-7901bb0692b2.jpeg,768,1024,280,582,355,661,culex
0ed1d0d5-62b5-4971-b469-50eb91f2a192.jpeg,2193,1386,709,209,1439,1241,culex
3934c396-ae94-4506-96f7-0e5bb334f8b3.jpeg,1192,841,380,215,675,722,albopictus
12822b54-bb03-4806-968b-b7ac6fceda48.jpeg,1024,1365,134,225,917,896,culex
0089f5a7-7bd1-44fb-8ef0-f4af520358bc.jpeg,1024,1365,384,519,746,915,aegypti
4714c8e7-148c-470c-929b-2b9c3c09b538.jpeg,4000,2256,1846,770,2578,1367,japonicus/koreicus
2eb12e3c-65f7-4527-bc6d-460c4bee21f0.jpeg,4032,1908,1419,431,1767,896,albopictus
3915385e-dd07-462f-87e5-a7821f26b77a.jpeg,2448,3264,922,1191,1701,2020,albopictus
4a854668-d156-4861-9846-cacc867d2cdb.jpeg,762,1125,163,118,672,760,culex
4367fd46-591c-4b77-ad2a-19e79128935f.jpeg,1365,1024,484,278,923,875,culex
3c69aac9-8835-49b6-844f-60aebbb488b5.jpeg,768,1024,281,221,435,364,albopictus
398a1b5d-1f98-4d13-bd6b-cf4aae5fdba4.jpeg,1160,2576,187,612,879,1312,culex
44d129e8-d3df-4d6a-95af-58b6fcf03331.jpeg,1489,1108,847,509,1285,842,albopictus
1e033950-f90d-4490-953a-57ae912d992d.jpeg,1514,1102,569,469,1066,757,albopictus
027b4a38-b923-4c83-adc6-41a82a2e09b9.jpeg,3024,5376,627,1408,2875,3468,japonicus/koreicus
15c7ca4c-217a-407e-8346-bd3df50c246d.jpeg,736,1600,203,242,584,529,culex
420ae434-a82e-43f4-a8ab-64843150ba72.jpeg,768,1024,91,209,593,554,albopictus
1ab862f5-6700-4ae7-b173-3ca07eacf9be.jpeg,3024,4032,534,1377,2422,3620,albopictus
12c23a15-2b00-41f3-8759-6ee9f5b3a66f.jpeg,1024,1365,392,804,617,1064,albopictus
00afe064-2bb9-42d1-882a-b54cda0c5df0.jpeg,1908,4032,67,5,1647,2726,albopictus
19b71db3-6d00-403a-918b-9308bf175f0c.jpeg,904,1600,471,742,876,1006,albopictus
5268b22b-845b-4edb-ba20-e12169635549.jpeg,1536,2048,667,988,758,1065,albopictus
2a3dba73-0f46-4e91-ad99-a827caa17010.jpeg,768,1024,316,615,427,733,culex
1e5e4897-8862-404f-af69-bc2a9df1aa7a.jpeg,2340,4160,755,1871,1397,2403,albopictus
284f087b-68e8-4be3-92eb-e98212ef05f4.jpeg,1024,1818,317,496,689,887,japonicus/koreicus
0aef5e7f-4d29-440a-a38c-27030bd515af.jpeg,3024,4032,571,1269,2699,3265,culex
1e1068c5-e059-4374-93a6-e50115abc853.jpeg,3000,4000,651,219,2898,3150,culex
1d4bdae5-6909-4015-b0d2-c4bf711ffbb7.jpeg,4032,3024,902,1440,1877,2359,culiseta
4345f57e-2238-4c5f-b620-f5aee9ca13b0.jpeg,3456,4608,373,1457,1829,2362,albopictus
53630818-5782-49db-9661-bdabb234824a.jpeg,768,1024,123,301,465,543,culex
2bd701a5-d558-4b83-8b67-2f7ebf0a21f6.jpeg,4032,3024,1736,1442,3204,2659,albopictus
28bf1f50-2ab1-4d5a-b682-0905835a142c.jpeg,3000,4000,869,1012,1488,1552,culiseta
1ac5b5bb-b615-4013-95c8-c39a2c130cf8.jpeg,5616,2808,1651,331,3965,1922,albopictus
173bfe0f-d793-47ca-9f5f-27460ae0ea46.jpeg,3024,4032,1399,1600,1728,1924,albopictus
1ba490fb-4d1e-4242-a7b6-f2b12ce67102.jpeg,1036,980,309,264,782,712,culex
1d621f0d-bae8-4aba-a08a-ffedfa083eac.jpeg,1800,4000,96,464,1564,2495,culex
28efdfd9-e40c-4cb0-80e4-cdc12fcd56e0.jpeg,1649,1827,405,487,938,1012,albopictus
515b369d-0289-46aa-b7cc-6d4410215707.jpeg,768,1024,313,351,345,408,culex
061cf819-0c6e-460f-b367-690a40223f47.jpeg,1024,1365,351,498,760,1010,culex
41d3a8a0-0e0d-4437-95a2-a6ecd8ddce48.jpeg,1825,1423,340,357,1481,995,culex
31610f83-ae30-4d81-a113-836e33126538.jpeg,3120,4160,1337,1960,1698,2308,albopictus
291a1ccb-de4a-44c7-b01d-a7c0307f202c.jpeg,3456,4608,1911,3007,2387,3441,albopictus
291a6e28-a8fb-4f4c-8bee-d0d96caee667.jpeg,864,1156,99,64,695,850,albopictus
0bcb08d1-1d59-4d84-8df0-5f635bf4e3bc.jpeg,2976,3968,515,1709,1563,2470,culex
515da09b-0e2c-4f6a-bc38-e70093c7137a.jpeg,3456,4608,837,1364,2074,2365,culex
2bedf0d3-bda0-458a-a42e-d91613d46688.jpeg,912,991,306,111,782,865,culex
285bca75-5cbc-48fb-8f3b-ef66417989e9.jpeg,768,1024,169,239,474,613,albopictus
0e347c95-1db8-40e7-bbe9-2bb49af2c2e3.jpeg,3096,4128,799,1517,2168,3028,albopictus
2f6db16e-fa71-42e6-9c0a-ab85b8f70421.jpeg,1944,2592,537,538,1524,1991,japonicus/koreicus
1bf1c83b-c813-4199-821c-7782b59f0bfc.jpeg,3024,4032,1544,1906,1866,2254,culex
3a29c2e5-878a-4df1-b2b9-ca1fcbfc91c5.jpeg,3024,4032,631,1184,1724,2666,culex
2a05cb30-6ff6-409c-8780-3d51c25dc555.jpeg,1419,2299,861,836,1291,1363,culex
17fe55ee-3980-45e9-bb30-b92d5470e9ce.jpeg,1200,1600,766,512,992,737,albopictus
510b9168-043d-4a88-85dc-0e2c753f1797.jpeg,461,579,108,187,224,460,culex
1846d2ad-2a70-4e51-9f0d-6f035ed53e0f.jpeg,720,1280,141,589,533,1027,albopictus
2ae63475-284e-43fc-a82f-a13b3d78df68.jpeg,3024,4032,384,743,2695,2716,culiseta
10c0caa7-c53a-49f9-8499-f61a884a73b7.jpeg,542,723,89,110,396,604,culex
12443c83-308d-4e0c-814b-1bd1e996c79b.jpeg,1968,2624,781,1800,1184,2123,albopictus
2a94ec50-1b13-420a-ba3e-870999aa8c81.jpeg,2106,1024,848,437,981,605,culex
10d8e579-e706-4c2e-9edb-d986d33910cd.jpeg,1416,560,942,35,1380,527,culex
28be9d1f-5574-4ec0-9965-3c380afefe75.jpeg,3024,4032,1368,1682,2330,2530,albopictus
33727686-69c5-4cd9-a18f-8258cbdaa0db.jpeg,417,555,58,97,289,437,culex
56beb199-6e59-4968-a7fd-8ab213723416.jpeg,768,1024,275,341,380,497,albopictus
024f886e-0869-47b4-9da3-676ab67b61bc.jpeg,2448,3264,628,1061,1564,1975,albopictus
0b086994-06a7-4d09-b6f8-34c96c6c04ff.jpeg,2268,4032,471,1972,1598,2692,albopictus
2d5f1c98-be09-41b1-a425-5630dd807059.jpeg,2027,1618,843,819,1081,1209,albopictus
4da342d8-8ec4-4cc0-a116-47a3e6d88eb1.jpeg,822,821,272,277,519,524,albopictus
544c321f-c44c-4fd6-9b67-76f7ff7ec258.jpeg,2448,3264,542,890,1955,2112,albopictus
0d6a587a-ba4a-4272-afa5-0fc5be2cd736.jpeg,768,1024,209,266,698,737,culiseta
3e904fb1-7de2-4f06-b0b3-cca36f40fcd1.jpeg,1334,750,569,227,808,503,albopictus
432fbfdd-4be9-4484-a42d-e10460186068.jpeg,1600,1600,584,482,930,1081,albopictus
396a5e70-f931-4a35-9864-7d05e0379c1a.jpeg,768,1024,336,502,424,645,culex
3eecd60b-ddff-47b2-bb9e-fb0fb8222489.jpeg,720,1280,77,97,691,961,japonicus/koreicus
18471b65-2f13-4b86-8877-5a86e9c25278.jpeg,2448,3264,558,783,1843,2164,albopictus
022ee8b6-35d8-4fd0-94e3-6c807c5e9209.jpeg,4816,3351,2193,1491,2901,2072,culex
46aadadd-e486-4fe3-bd8e-86ef18a194f1.jpeg,768,1024,322,423,467,555,culex
5772f2ed-882c-46a2-809a-f144cb0568bf.jpeg,768,1024,165,353,470,661,japonicus/koreicus
003feb79-0e1f-4ed7-9c76-f38c6cffbc16.jpeg,640,1136,58,83,538,567,albopictus
44590563-3004-4305-83fa-b8d76bd11640.jpeg,4032,3024,1246,548,3621,2119,albopictus
2643a546-c67c-4a0b-838d-d05bddc89209.jpeg,750,1334,202,269,549,857,anopheles
0fcc3742-7563-4830-94cd-37660b93733b.jpeg,1182,1576,509,726,585,897,culex
1cbce2e7-f7c6-442b-bb17-49d164c2dfb3.jpeg,492,1024,113,353,275,496,culex
1debfdb7-823c-4b6d-92fe-28c1ffbfb7fe.jpeg,1024,1365,422,611,645,903,culex
53636ce9-4ebf-44d4-af7e-094b13c524cc.jpeg,1024,1365,386,583,562,797,culex
392b1199-5e03-4b46-b489-8cc4035ac5c6.jpeg,2232,3968,886,1684,1154,1983,culex
1bf4c7f6-5538-450f-a2fb-5fbf5a51c656.jpeg,1024,1365,63,366,890,940,culex
2fc99540-e8a0-4cdb-829c-96ed8dfeb57c.jpeg,1840,3984,700,1820,1221,2389,culex
0c0f7ec4-7322-4ea3-acb4-9adc00f97e81.jpeg,1616,1484,351,264,1558,1109,culex
44997a3b-e664-4c44-86b5-011edaa55926.jpeg,768,1024,125,571,407,854,culex
12e105f2-e45b-4425-b665-6c9e3f2424bc.jpeg,2268,4032,754,1671,1207,1955,albopictus
2a53c600-01ca-46fb-bc64-644d26998011.jpeg,559,671,78,126,369,412,albopictus
1ccc7918-c7b1-4f6b-a5c7-761c953ffee8.jpeg,2988,5312,1083,2652,1437,3038,culex
44eb9c93-512e-4edc-af97-969d661687d9.jpeg,1024,1024,279,100,869,688,culex
1b8a40d6-1059-4a57-975a-a70c61176f76.jpeg,2448,3264,1120,1546,1300,1707,albopictus
3fac4b08-92f6-4d42-825e-04b5d0763d56.jpeg,3000,4000,1020,2116,1897,2986,albopictus
53385132-aca9-4503-a71c-b5f5a3f9d3bc.jpeg,3000,4000,1169,1975,1604,2483,albopictus
493abbe8-6589-4af2-8a1c-dfced0db196c.jpeg,3456,4608,1339,2381,1773,2821,albopictus
4cf9323f-a88b-43ca-a1cb-35f3a5061afa.jpeg,882,1128,364,477,542,664,albopictus
4ba4cfdc-7e02-4ab7-b220-acc54867450b.jpeg,768,1024,298,633,428,761,culex
2b0ce2de-b4ad-4dc6-99b0-4866581f6239.jpeg,1983,2505,514,903,1290,1705,culex
347d8d34-466e-47cb-97b3-bf7abee548f9.jpeg,2129,1024,615,195,1005,668,culex
05a97bc4-096f-4cd6-801c-164d9ff74880.jpeg,2268,4032,568,1726,1042,2188,culex
26a6d5e1-23d5-4753-9529-3c6c9171ed48.jpeg,3024,4032,923,1411,1836,2051,culex
050e5da2-ffd4-4abc-b2e5-bda6f1802ccd.jpeg,1024,1365,339,525,563,731,culex
0577dfeb-4e49-4936-bb67-01cb9d2adc2c.jpeg,1694,1960,519,723,1080,1396,japonicus/koreicus
0214b5e3-1c7e-4369-a982-f1898bca6b54.jpeg,1944,2592,93,613,1425,1689,albopictus
1c2a65f9-4a1e-4e6d-910f-93880c57f3fb.jpeg,3000,4000,1262,1851,1780,2496,culex
55d5301f-44fc-4669-bd51-ef10fde59dff.jpeg,1600,1200,273,437,702,842,culex
322f36e0-4403-49d5-9ca4-21092eddd9f5.jpeg,768,1024,365,425,497,565,culex
220647d4-f2d3-451a-b7e5-a808a73656a5.jpeg,1365,1024,691,425,868,547,culex
15fcd030-3e80-41b9-9f7b-1e927beef941.jpeg,2374,1939,571,528,1952,1222,culex
24bf2047-d8ad-4917-8abd-56176b2011f9.jpeg,1024,1365,319,328,790,812,culiseta
11d1319f-164f-4917-afab-80acbd483307.jpeg,2256,4000,654,1175,1301,2189,culex
2b6c9a0b-cfad-4326-9375-2defef43de6b.jpeg,768,1024,113,452,475,732,culex
2a747768-e3cc-4f30-9b40-416966d2eeba.jpeg,1960,4032,907,1945,1259,2348,albopictus
4431e129-0211-425d-a5e9-c85f204f57f1.jpeg,2976,3968,350,1174,2210,2976,culex
12859d3d-ec4c-42cd-9563-c298b741b281.jpeg,2268,4032,984,1871,1406,2329,albopictus
377ed057-c2b0-4432-8aa5-80bd338f9618.jpeg,4032,3024,2189,1421,2465,1711,albopictus
42b06891-e03c-42ae-808d-666fd97f0cd5.jpeg,1944,2592,407,875,1157,1765,albopictus
4be22b3c-92c5-4fb6-91c5-97a9119507e1.jpeg,768,1024,37,84,759,813,culex
543b9932-d0f7-4404-a284-53b029ac79b5.jpeg,3024,4032,1060,1868,1763,2738,albopictus
2564337c-278d-4b24-b9d6-07cd93698b34.jpeg,3024,4032,321,952,1849,2172,culex
1d17853e-999b-4d18-a817-fa47ab7bb964.jpeg,1024,1820,363,706,605,914,albopictus
1e06cc76-12e1-471a-b4d8-1295d4e61989.jpeg,1365,1024,137,222,842,821,culex
41bacbf9-1996-47a5-9acf-74c56443bcb7.jpeg,2976,3968,1337,1752,1712,2161,culex
51f48a26-b972-4787-8b2c-cf4ae64e03f0.jpeg,1365,1024,317,330,554,566,culex
20328940-957c-44fb-98a7-5fd63741a374.jpeg,768,1024,286,366,450,493,culiseta
36ce75e0-d726-4e27-bba6-a2be6c9f6930.jpeg,3264,2448,1507,1008,1802,1345,albopictus
412f760d-70d5-4383-8da2-2ca7888024f5.jpeg,768,1024,272,373,397,474,culex
03aab1b6-97cf-476c-ad35-04fca2d14db1.jpeg,768,1024,299,438,506,654,culex
22cc1e87-ec95-449a-a6e9-26c280c54dfb.jpeg,2448,3264,788,932,1540,1726,albopictus
22c97753-ac02-45c7-b170-672bdc723079.jpeg,768,1024,134,366,340,542,culex
3f8f0299-8832-4ba8-9b7c-cc8c9fd889fb.jpeg,3024,4032,147,384,2430,3592,albopictus
4c65e8aa-4a0b-43f0-9471-7db120f176a5.jpeg,1453,1582,398,490,1017,1303,culex
28650808-c962-4785-be46-11111843abb7.jpeg,3024,3024,347,14,2602,2798,albopictus
364f0426-aed0-4032-ae30-b0d37446bde6.jpeg,1024,1820,479,974,621,1130,culex
3cf52e94-8714-4bb9-89a0-4c0e79f19326.jpeg,768,1024,42,252,635,862,albopictus
3d1e5cb2-311b-40f2-87cd-e5549727b57c.jpeg,3024,4032,882,2526,1378,2916,albopictus
2d6841ba-fe70-4633-bbea-b6030d0e36f1.jpeg,4080,3072,1929,1607,2538,2079,japonicus/koreicus
3e3f7ba4-1a46-4edf-82db-2ebe175ff8e7.jpeg,1024,1365,324,466,572,679,culex
0848a478-b7c2-48bb-aa68-59175029f768.jpeg,768,1024,102,51,678,729,culiseta
1489dd7f-a3a9-4528-965c-13312931e2fc.jpeg,1242,2208,404,1078,680,1296,albopictus
4177398f-23b6-4228-9f98-bf496432eec0.jpeg,473,1024,162,371,381,579,culex
04b1d4b0-b095-40c4-aca5-8237006fb9e6.jpeg,1024,1365,449,597,794,822,culex
453404c8-f81c-41e5-a610-3df944658133.jpeg,2492,2790,141,490,2119,2284,albopictus
38ea7bbd-df7d-469c-85c1-ab6cb1e583cd.jpeg,2217,1024,635,31,1773,815,culex
4e216c54-1daa-4517-91a8-8bf005cc6129.jpeg,2992,4000,792,2877,1202,3238,culex
45fbdc1f-dcc7-468a-a167-c45adb6b680e.jpeg,768,1024,256,356,546,588,culex
30f5a09c-3709-40ad-8fd6-78da202de6b2.jpeg,720,793,422,51,618,339,albopictus
2b942783-f1bc-495d-845c-121791e9c624.jpeg,1024,2106,301,1021,603,1233,culex
3a2e6b70-b053-475f-aafc-06cbaac1a083.jpeg,3024,4032,887,1831,2514,2638,albopictus
493cc1d4-2646-4ce1-b553-e66a90e90a83.jpeg,3024,4032,910,2013,2705,3133,albopictus
00324156-77fc-4f96-b324-99a812673ad3.jpeg,2752,5664,584,1981,2658,5086,japonicus/koreicus
45459421-ac29-4ec3-907e-1632285c92ce.jpeg,3024,4032,527,2140,869,2475,albopictus
215326bf-cbcd-4ae3-bace-56ad4969f8fc.jpeg,1024,2106,189,402,733,895,culex
3a91da93-3a5c-4095-a36d-36e0888d7b87.jpeg,648,864,182,200,543,672,culex
4af28b97-b82b-40cf-8eaa-b7eb676a3cd9.jpeg,2988,5312,235,1017,2116,3092,albopictus
1466cb55-2907-485f-be4b-2f388d43d873.jpeg,2448,3264,860,1321,1332,1621,albopictus
03ad3e39-3a60-4bbc-af09-c3d4115a3975.jpeg,3000,4000,300,1131,1674,2396,albopictus
4c43a124-20bb-493f-ae42-63b440ecf13c.jpeg,4032,3024,595,201,2913,1545,albopictus
477a655c-a4e9-4cd5-9475-2e510fe98b05.jpeg,3024,4032,1284,1756,1859,2330,albopictus
0ceb5958-487b-49e9-a190-c75225eefe1b.jpeg,855,1140,226,367,537,800,albopictus
13af59d7-2223-4791-903f-49b6f3c57aaf.jpeg,768,1024,204,238,674,708,albopictus
46d37585-2e97-4ea5-b2c6-7c4ecc939839.jpeg,2268,4032,573,963,1549,2343,albopictus
343e9755-d3c9-4c8e-9ee7-5af86fb3593c.jpeg,3024,4032,1320,1709,2034,2579,culiseta
57842a02-8c8b-4973-8053-ba951ba9c822.jpeg,3024,4032,1259,1566,1750,2026,culex
1b102fe9-4a5c-40fb-9b1b-0a14afc040a4.jpeg,768,1024,442,416,547,493,albopictus
325b7ca5-4432-47d3-97c1-40868a2db4aa.jpeg,460,1024,119,304,325,543,albopictus
1d830bf2-3f0a-46fc-9a7a-426b2e303218.jpeg,3024,4032,116,755,2265,2738,aegypti
34285670-5ea8-47fc-869e-c5d317a1e166.jpeg,1816,4032,271,1331,993,2123,culex
21790b39-e8bb-4173-83a0-82a83a920cae.jpeg,768,1024,328,473,468,641,culex
0ba97fc4-4eb4-4e52-ac96-f5d97ea2fc15.jpeg,2448,3264,666,833,1045,1163,albopictus
224ea1f9-0361-493d-90fb-6a96d1eef296.jpeg,3000,4000,863,1579,2111,2826,japonicus/koreicus
1a1ed7fd-f1ef-467d-9b7f-08b1a0490ee7.jpeg,768,1024,279,515,415,610,culex
2864d6c3-5fdd-4c34-8c11-2716f60d8f86.jpeg,1080,2160,315,805,754,1366,culex
40e8d0f0-e3f0-41db-b57d-801ffdee22c7.jpeg,768,1024,214,273,526,634,culex
2c1be1a5-6129-4fc5-a11f-7847c6d89ef6.jpeg,1333,1236,422,375,783,936,albopictus
1294cd51-0b79-4ae2-bda5-58981ee420b2.jpeg,3456,4608,1364,2501,1871,2940,albopictus
23f20064-a2d7-48d1-9f34-1fd2371e015a.jpeg,1024,1365,262,244,948,1142,culex
442c6c1f-edf8-48b4-a5df-8dbe74a2d896.jpeg,768,1024,273,125,472,311,culex
4c5cf235-06ba-4cef-90fa-415b24a96cf7.jpeg,2988,5312,858,1863,2470,4008,albopictus
17501039-3da6-4e30-b62d-c05c6f4b7ecc.jpeg,1443,2333,357,730,962,1273,albopictus
544285f6-4054-41f2-b851-e4ce8ca45ea3.jpeg,6000,4000,3610,2663,4097,3122,albopictus
1a123ceb-90c9-43f5-868e-0da1eea41a43.jpeg,2448,3264,1028,1337,1463,1710,culex
577c4464-b6f4-444e-9960-832d7e798d0d.jpeg,3024,4032,127,1040,2032,3168,culiseta
50a45a48-f69d-4d76-b2d4-ead06c4132e3.jpeg,4032,3024,1376,140,3770,2037,albopictus
1b658385-5d58-4230-8706-659feebc6ddc.jpeg,3456,4608,579,992,1666,2115,albopictus
32b14668-b4ed-427f-a7ab-fa6ae7f0aabc.jpeg,768,1024,378,180,689,521,albopictus
22a75664-79f6-428c-b48b-ac35311a9ed8.jpeg,3024,4032,645,1296,2296,2824,culex
1259410c-c80f-4e11-afc8-609916bffab1.jpeg,3024,4032,470,1110,2764,3279,culex
52421b82-17ed-450b-98d1-e44510cd3f9e.jpeg,3024,4032,1344,1562,2189,2470,culex
2b342ccd-57c7-4cd5-a48e-c38bbdf76ace.jpeg,1024,1365,480,697,674,872,culex
3df6801a-0b70-4800-805f-64e49f666ec0.jpeg,1024,1368,525,431,661,629,culex
063c9e1d-cd3c-4c8b-9feb-75ef44904d59.jpeg,768,1024,315,334,502,490,culiseta
250c746f-d8e8-4244-8eff-f8c9ea0a89c1.jpeg,330,440,105,70,300,384,albopictus
4067b9ba-fdf0-4d42-8b4f-88fa1347f51d.jpeg,1280,1129,121,396,1213,971,culex
3fb3736d-13d0-4a33-980d-a46499902d7d.jpeg,2268,4032,63,431,1588,2459,culex
3b719801-a7fa-4d18-b781-37a6a2d8d3a2.jpeg,1960,4032,467,2265,961,2729,culex
32c0682f-a936-4b25-a775-8e91883fed3a.jpeg,1024,2106,279,802,532,1072,culex
32dff934-c519-43da-add1-875df306bc29.jpeg,3024,4032,724,1304,1312,1944,culiseta
3b487840-258d-4080-a222-6156e0bc45bf.jpeg,3024,4032,456,881,2566,3006,culiseta
34352cbc-19a2-4e18-9037-e92b329732b8.jpeg,1200,1600,438,611,593,775,culex
01faac78-5c2a-44d9-9b4e-22a21cae59c7.jpeg,2340,1080,56,87,1709,967,culex
23e3fdc1-2560-465e-9c85-8d7854edc42b.jpeg,3456,3456,1207,1410,1642,2113,culex
1db9c411-7b1a-411c-a308-a8deee73391f.jpeg,1024,1365,391,467,659,764,culex
4068e40e-1dd5-4abe-ad77-a02acec19fcc.jpeg,1024,2273,269,754,876,1544,culex
0b07ca68-5ca8-4deb-9330-8f0747b0117c.jpeg,3968,2976,1682,594,3300,2801,albopictus
47a89ba0-add1-4ea9-8c93-1ddb3a917922.jpeg,3000,4000,1166,1961,1604,2507,culex
359249a2-aafa-4a11-b0a9-ee9c6edb95cf.jpeg,1841,1841,570,565,1186,1336,culex
475ed08e-4c32-4643-97d7-6d15f2a18d19.jpeg,540,960,161,87,484,532,albopictus
40e22437-7577-4a2e-bdfd-39d3f32eaaab.jpeg,3024,4032,1572,2004,2071,2402,japonicus/koreicus
416e6136-8ddf-4260-8358-819684382313.jpeg,764,750,100,5,675,706,culiseta
1324dd6a-e6dd-4f91-9e4d-2f15985e69e9.jpeg,2160,3840,1149,1467,1587,1913,albopictus
008a99e3-85de-4581-a6fe-8607e6e53116.jpeg,1024,2219,38,360,865,1465,culex
4a8f0bd8-d9ee-4fbc-a825-761548ea8194.jpeg,3024,4032,1080,1293,1492,1924,culex
08e12c8b-efb5-4397-b4b5-27d808a23c84.jpeg,1365,1024,124,186,666,620,culex
1700cae9-3f2d-4e45-b349-451d508aeed9.jpeg,3456,4608,1247,2339,2314,3363,albopictus
129201dd-35a4-437b-ac4f-d36fcd1c82cc.jpeg,2268,4032,651,1990,1311,2755,albopictus
4aa8f609-59de-4c09-8bd7-5a8c54ac8446.jpeg,1456,2592,95,292,783,997,albopictus
31ca0c39-567f-41ad-bde4-e56ea360130c.jpeg,747,1599,232,470,462,966,albopictus
525a09b8-7cae-4263-9c06-5cf5da9d5f16.jpeg,1152,2560,275,1033,937,1647,albopictus
039ea422-da1a-4d94-a9d0-7c4a6a336534.jpeg,1365,1024,626,273,942,580,culex
5723f46b-4e06-42b4-805e-041718baa0e5.jpeg,2246,2181,772,893,1255,1628,albopictus
410146f3-e402-46f7-baa8-8c9e6306ec2d.jpeg,2448,3264,778,704,2154,2072,albopictus
542d4fee-117d-4a26-a205-a4dbf7e50d3f.jpeg,1599,899,805,438,950,599,albopictus
54c5fb08-c769-48ab-8c9e-c3b238800c71.jpeg,2272,4032,634,1493,1330,2200,culex
5128e946-d0c3-4b55-9160-b5b786017d63.jpeg,771,1024,119,0,771,928,albopictus
1d095dbd-0d1f-41cf-b83a-619afdc2f3c4.jpeg,4032,1908,1059,293,2237,1647,culex
3f2074ea-d56a-47ab-ac95-e2616eefdbb8.jpeg,2976,3968,1115,1405,1534,1797,albopictus
290dd37f-175c-41dc-903c-cda761a476ba.jpeg,3024,4032,1433,1775,1906,2316,culiseta
05515fa7-9128-455f-bd18-cc0e339a4a33.jpeg,768,1024,161,147,748,648,albopictus
4a270def-9afe-4a7b-a28e-677499f132ee.jpeg,3024,4032,1184,1955,1744,2430,culex
3da60214-6011-47bc-a113-c8c32a811a3f.jpeg,3000,4000,346,763,2172,3446,culex
113e51cd-53ab-4628-bd33-10908b91b67a.jpeg,577,478,114,90,412,415,albopictus
30b67cce-8d9b-4032-9054-702236596cd3.jpeg,4000,3000,1317,1021,2198,2414,culex
565bed72-bf54-401d-bc0e-af28b0bb6129.jpeg,1820,1024,490,376,1182,873,culex
36046872-0f7c-41a9-b6f1-2109926f8509.jpeg,3000,4000,693,1136,1179,1606,albopictus
39a71e75-69df-4dea-a614-2f1e531f34f4.jpeg,3264,2448,840,336,1975,1971,albopictus
281bdf4c-849b-4c87-874b-7d57589d16b4.jpeg,1024,1820,475,451,718,712,aegypti
25a69ef8-22ce-4281-9865-23f86b8017bd.jpeg,711,983,269,301,475,499,albopictus
